number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
18866891,262150447601762842804689,1132342010499834168151,15941738360731387051,32073241596153702,5207066115240502607634371704,-54450,62341268898922825489340,2564047325899100317924405887639386978143,4850324515368314782690259426081705190,-1,17229160307188843616119,-887200,887200,261304311269437273538560,1136008676813328654978,6148283712641893652287,25234244233822839513
18869291,262335690822752168356791,1131542429319596508434,79155963468745041088,303324534386004327,5203389247270054613153341266,-54464,62341268898922825489340,2565295830513329985209491033950920824582,4855681829961434098182868771420802092,-1,17229160307188843616119,-887200,887200,261304311269437273538560,1136008676813328654978,6148283712641893652287,25234244233822839513
18871691,261734798268317801124798,1134140232230418037854,135012024027884933009,566093384831401783,5215335224179487588786553958,-54418,62341268916515011533756,2566399008622713111967294018296585022513,4860871613142297845880239435005686025,-1,17229160307188843616119,-887200,887200,261304311269437273538560,1136008676813328654978,6148283712641893652287,25234244233822839513
18874091,263173771754907923605019,1129084040047726939584,29382052747795666896,69746545485152430,5189451000663373965041802736,-54517,62389464023356960491919,2566979020841115248320524479738740631283,4862248434868130590574719683607677308,-1,17237903162729213080146,-887200,887200,261867614348170099687424,1134715746302846569074,6283295736669778585296,25800337618654241296
18876491,259114589100101289326974,1146771806557123151874,29658347847177764479,249598487256354697,5270746807136562875715100484,-54206,35014503349994279362260,2566984475005087446346958050274062175920,4865798776453385317710580389299243974,-1,17237903162729213080146,-887200,887200,261867614348170099687424,1134715746302846569074,6283295736669778585296,25800337618654241296
18878891,261803489066776421914334,1134993679827693167540,82598344062348730609,364826107566426066,5216612651153455713368863167,-54413,62395685675002665284606,2568029529443949471139494859491646951299,4868073410845029639079271963909470414,-1,17237903162729213080146,-887200,887200,261867614348170099687424,1134715746302846569074,6283295736669778585296,25800337618654241296
18881291,262861714121104723637026,1131144522512519834079,89675860351345175902,343563630235704561,5197266232552630545135363661,-54487,62395685675002665284606,2569799199411849377523181105645011238794,4874853320578916841501964693142373865,-1,17243392592710388529695,-887200,887200,261886860687355357954048,1135355119863391045072,6365894080732127315905,26165163726220667362
18883691,261246354663759355582909,1138138706237750137645,89679711783063195864,414228617385098966,5229402386842328114137617399,-54364,35020725001639984154947,2569799275416283771498069377723542783307,4876247828588657282587955736864443267,-1,17243392592710388529695,-887200,887200,261886860687355357954048,1135355119863391045072,6365894080732127315905,26165163726220667362
18886091,267600942044011319797874,1111111888602537109800,175906975391669050399,506517960875864491,5105222351600813787527313023,-54845,73830188792882881931067,2571500890524569145387324104168987751714,4878069073223422100499584485902899367,-1,17243392592710388529695,-887200,887200,261886860687355357954048,1135355119863391045072,6365894080732127315905,26165163726220667362
18888491,267407757265597891427838,1113151614870315071497,4567271465973977200,33293865379445266,5111751619800381501904260522,-54819,73830188792882881931067,2571590971298645981215767698216860277100,4878725731621709539427095957340061431,-1,17252981679380799746873,-887200,887200,267749755487337358295040,1111729780246716121989,6541801056123796366304,26671681687096531853
