number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
17117293,1416323531391,798695918845992645371,242151157,140269141427375913,1848963297805559320431785741395856,201166,18580805209026133260,2354320235730450568482541664903539,1132240757653317227261477985559461189529385,-1,113784952923231106,194010,208030,1452185801584,779507405156492091559,57197463195,34964128798422958510
17119693,1426368597105,793236374882278885596,360222740,201998145938322529,1845161831747892460157404438527629,201124,22150021451797380314,2354673337585047669857177569988547,1132425362833730055109001839149335666319857,-1,113784952923231106,194010,208030,1452185801584,779507405156492091559,57197463195,34964128798422958510
17122093,1409678646986,801894052821060680783,61210698,42664208867603033,1858015075843195659357831468132895,201263,15800114187188792766,2354858418291979587170314634714737,1132554365150384710405902362003867101816377,-1,112539668687828534,194020,208220,1444790864473,783636658152425409317,57557685935,35166126944361281039
17124493,1410395943706,801499619829014814529,156119293,94667151283994925,1857737394190502316950922736598712,201260,23601880273777518880,2355145390180597369781980349513255,1132711604677909789528929593516691878440616,-1,112539668687828534,194020,208220,1444790864473,783636658152425409317,57557685935,35166126944361281039
17126893,1480711276774,763398030580423783893,323361338,165811077055369356,1830913795540921437900440318852754,200969,17533724975326910196,2355651074262765371874810293662037,1132926720145511562508224888833703045818677,-1,112539668687828534,194020,208220,1444790864473,783636658152425409317,57557685935,35166126944361281039
17129293,1453263307780,778374538006402477254,44461448,24375189926304996,1831711574677580878540633340017357,200978,104602448709519194688,2355784544610248043302307232364839,1132999892864095789697628541669056975243065,-1,113354368714932464,193930,208010,1455399673169,777246722259740524314,57881047273,35331938021416650395
17131693,1556238246958,724465726802128063117,319553687,139834244671296088,1794032426503026182825274303718221,200562,13991691426574998319,2356610353435411850680676251451201,1133346493360190336608428041305096488589670,-1,113354368714932464,193930,208010,1455399673169,777246722259740524314,57881047273,35331938021416650395
17134093,1522535581427,741863731216885699022,776179615,393656480811240822,1806192627621192038029689833472341,200698,19582548415113195829,2357981114470724290871815240215694,1134108451035664452284878098381388323940856,-1,113354368714932464,193930,208010,1455399673169,777246722259740524314,57881047273,35331938021416650395
17136493,1424678874870,793448825781856752125,178030012,107030326058204905,1825577007896534116370444907748076,200911,22737453703045396286,2358533745485996123820037952231851,1134440688713271915937079196772411080022670,-1,109621921708820611,193370,208030,1475736979997,766969198307206141495,58657226888,35725594502227891217
17138893,1444283381467,783082828024973012422,336175434,185668850661919326,1818085085276472975997068916190563,200829,58435191525936819152,2359024651846029860111207425745077,1134684794115423146776818296858972194636289,-1,109621921708820611,193370,208030,1475736979997,766969198307206141495,58657226888,35725594502227891217
17141293,1458101910717,775827173341234785694,459869419,246582068742730706,1812841132429545821878652076188759,200771,22976537977765383251,2359408615942039885021746101509853,1134873877591631190384370513969630455528593,-1,109621921708820611,193370,208030,1475736979997,766969198307206141495,58657226888,35725594502227891217
17143693,1470265549449,769668306580316846707,59189641,30862909883126214,1812711868590292023301441756171010,200770,23155684873725345639,2359587316790609813691023746437495,1134967056533878516247735638198338542733552,-1,112708985225674331,193680,207860,1470439051087,769852195690441061756,59117096307,35972176570970621923
17146093,1440124747943,785543483801272349583,158199332,91045537847559880,1823871237280252515899255454291051,200892,21966145857550742544,2359886239293418818812186029927877,1135148755331452241130330995275784719364135,-1,112708985225674331,193680,207860,1470439051087,769852195690441061756,59117096307,35972176570970621923
17148493,1445511411033,782691996498842464704,205451898,114570206244389941,1821866799932582974876902771292324,200870,19350706656086552391,2360028900635399694349924124184658,1135219779215014632048644140760143254592063,-1,112708985225674331,193680,207860,1470439051087,769852195690441061756,59117096307,35972176570970621923
17150893,1475749030578,766783079656621511080,41686459,18504966450009191,1817085636439961105880284697232283,200818,21205650478267001067,2360153867168117948042087433665050,1135275252899789214383415321259707173067625,-1,113511727389107686,193840,207900,1463056147061,773633145465415649124,59322548205,36086746777215011864
17153293,1465804511314,772024499041614903645,83711881,43201145814407061,1820744007573863170613213318292761,200858,25151145373971714599,2360279849834654135449209332831618,1135349286434132448610510681773087865887127,-1,113511727389107686,193840,207900,1463056147061,773633145465415649124,59322548205,36086746777215011864
17155693,1471214614453,769170402021496303503,116465102,58994489614597968,1818751923868130291192580037018027,200836,23201665827407882421,2360378036550486725493072378682258,1135396631290329578297880554683633858880664,-1,113511727389107686,193840,207900,1463056147061,773633145465415649124,59322548205,36086746777215011864
17158093,1474224728115,767091594576654705159,30553335,13783617722717693,1815559185082835064650706096620681,200801,23439234498524721077,2360469549712758760939435905883529,1135437915897661297648528340609365750849032,-1,113609462861867988,193820,207860,1465521635566,772289264494151347657,59439013307,36145741266829609832
