number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
14985530,3531796451,676221550738,2922213,478023979,1096292024147700861387354209427,52549,6511422428147,1535192177072558104400773632202130213,571907766026153301010895431748329484120,-1,48869999724,-887220,887220,3374231880,708588695001,178611329,67185921186
14987930,3535041331,674986916797,2305274,419157768,1094787961801541739525304273228,52522,8590844810163,1551251129724843483558207718342395886,574827693333002572421258454827500633023,-1,48847790627,-887220,887220,3538818011,675914240126,181533542,67663945165
14990330,3474186503,686810177417,3358746,650320383,1113964575560438678299873548595,52869,10894264947842,1558589801054291449042684998864680657,576438013078362565041860163164167215018,-1,48847790627,-887220,887220,3538818011,675914240126,181533542,67663945165
14992730,3420723402,697544457262,4301372,868345304,1131374928354993919841250172026,53179,7417767324745,1565156303202601729643023237530019738,577956813314349829209073904404940762038,-1,48847790627,-887220,887220,3538818011,675914240126,181533542,67663945165
14995130,3452963933,689644413804,752536,130250860,1119685809211228193859796938000,52972,8720702380820,1570403873474068540455370436300004334,578865075877335663473548501419543030469,-1,48798742687,-887220,887220,3432729333,696844054683,185834914,68532290469
15028730,3334663230,714110278463,5387417,1162610353,1159407847004167000613926315008,53669,32803664098196,1602723727644449476595334241416782305,586063903399391882627192534134233746668,-1,48798742687,-887220,887220,3432729333,696844054683,185834914,68532290469
15031130,3344716517,713781960383,275267,55173199,1157397953666296800835496846396,53634,57910436964063,1604640771801108370111260818045254356,586448145698377230289772493728644470142,-1,48861010146,-887220,887220,3341221902,715021487034,191222331,69694900822
15033530,3341551594,714458012938,397391,83031259,1158494173362052223994456701964,53653,32273660911487,1605491276899389310570986103974791357,586642157375718929580050216270803999823,-1,48861010146,-887220,887220,3341221902,715021487034,191222331,69694900822
15035930,3389169461,704419870273,683092,112671606,1142217317929522883667660900940,53370,9189148314931,1607480982199134801040143564721120471,586848581421063478574429490768550303743,-1,48861010146,-887220,887220,3341221902,715021487034,191222331,69694900822
15038330,3384040181,702874059161,114850,23105255,1141827729555368790705656682924,53363,11038280703536,1608282319797117683386871879658614618,587009792063241767130967169675810761127,-1,48770421969,-887220,887220,3396685400,703113877805,191905423,69807572428
15040730,3393530719,700908362396,425058,81941571,1138634430493356740967473601000,53307,13254714053881,1610446710494887952442914126701244721,587420306472051193870832286926606043295,-1,48770421969,-887220,887220,3396685400,703113877805,191905423,69807572428
15043130,3426973766,694068359179,703968,118185546,1127522759430842139987603776219,53111,10190202516137,1612392730557951473082871657668950279,587673188956799455887141071864517727653,-1,48770421969,-887220,887220,3396685400,703113877805,191905423,69807572428
15045530,3435139115,690861173048,257405,44310068,1123576925613336124745313967296,53041,16866324006958,1614190732813165670922987664850101423,587982698686296856282958444406680496473,-1,48715544121,-887220,887220,3432115712,693287373985,192609391,69925757974
15047930,3445654308,688752854077,434615,73621955,1120148076750742948420406732447,52980,15943625742759,1615428559250139005540717146118325801,588187444804576155600879842853652031366,-1,48715544121,-887220,887220,3432115712,693287373985,192609391,69925757974
15050330,3529956661,672304072373,807746,96556149,1093396723081527808004305241256,52496,7573892302564,1618034908454323736797027625035083655,588347642163735361104067160332205367691,-1,48715544121,-887220,887220,3432115712,693287373985,192609391,69925757974
15052730,3542699570,668526809803,341324,55523719,1088358154654926652108178051465,52404,12459483041346,1620421511506238926495067075714801076,588735874245544273610144918904980238091,-1,48666103622,-887220,887220,3534851386,671621763490,193417137,70022314123
15055130,3493763940,677890573632,958305,206887622,1103602313260934314604410781006,52682,28701414749660,1624735554225357225994796729363285022,589794238554282092207631917029154427623,-1,48666103622,-887220,887220,3534851386,671621763490,193417137,70022314123
15057530,3506394297,675448749082,1307740,267264891,1099627035647619164033876915761,52610,16692644409815,1627178868486200176546926048524203647,590216407546959592512081248171668279621,-1,48666103622,-887220,887220,3534851386,671621763490,193417137,70022314123
15059930,3503449172,674310145154,186504,35308374,1099161530278170073908126388000,52602,16692644409815,1628484590933604022892326508899227263,590463602391734959316938567795730287254,-1,48604642988,-887220,887220,3513519385,674595721921,194724877,70289579014
15062330,3524780714,670229302638,290457,42929482,1092509539148438695861200420322,52480,9421877940231,1629212368587862118005486055992630718,590516957964852297626933516397759982734,-1,48604642988,-887220,887220,3513519385,674595721921,194724877,70289579014
15064730,3499692529,675033963788,334813,65939297,1100341393288380025191608876359,52623,17453511979544,1629522908482468421251147304814033665,590678050280156790200561266393467011638,-1,48604642988,-887220,887220,3513519385,674595721921,194724877,70289579014
15067130,3499005119,672201832092,80969,11531515,1098138557600601669239104720730,52583,16624842705578,1630091023552776761509984438254062647,590758960557007025197120520004888694063,-1,48497810797,-887220,887220,3508074221,673550250446,195059690,70355518311
15069530,3513397913,669448126813,306425,46269422,1093639983216176536677483943784,52501,27301192063632,1631672927204278319885191303572823988,591002697279666678980480636220332884942,-1,48497810797,-887220,887220,3508074221,673550250446,195059690,70355518311
15071930,3474857661,676873092725,366805,80295696,1105769734978074209250460532116,52721,31092638326844,1632096579492382737605286681230241372,591241440855672518834752434787761662619,-1,48497810797,-887220,887220,3508074221,673550250446,195059690,70355518311
15074330,3502952508,668864313307,110610,1141337,1094791637974177548688082059722,52522,28321825391263,1632874170982781365137116738592437863,591249464421082020995001633405630150807,-1,48404544460,-887220,887220,3482326780,675571395337,195426495,70435814007
15076730,3461951405,676785907639,189301,40436468,1107757638792764543837526863202,52757,33784108736671,1633427364142570547807742886889120353,591525707905286428380965693537352055681,-1,48404544460,-887220,887220,3482326780,675571395337,195426495,70435814007
