block_number,timestamp,sqrt_price_x96,y/x,x/y
13318563,1632889711,2322008460070615605186355822,858951075819607,1164210661295004249838
13320963,1632922619,2322008460070615605186355822,858951075819607,1164210661295004249838
13323363,1632954545,2322008460070615605186355822,858951075819607,1164210661295004249838
13325763,1632986858,2322008460070615605186355822,858951075819607,1164210661295004249838
13328163,1633020039,2322008460070615605186355822,858951075819607,1164210661295004249838
13330563,1633052595,2322008460070615605186355822,858951075819607,1164210661295004249838
13332963,1633085227,2322008460070615605186355822,858951075819607,1164210661295004249838
13335363,1633116559,2322008460070615605186355822,858951075819607,1164210661295004249838
13337763,1633149367,2322008460070615605186355822,858951075819607,1164210661295004249838
13340163,1633181814,2322008460070615605186355822,858951075819607,1164210661295004249838
13342563,1633213788,2322008460070615605186355822,858951075819607,1164210661295004249838
13344963,1633247547,2322008460070615605186355822,858951075819607,1164210661295004249838
13347363,1633279179,2322008460070615605186355822,858951075819607,1164210661295004249838
13349763,1633311442,2322008460070615605186355822,858951075819607,1164210661295004249838
13352163,1633344613,2322008460070615605186355822,858951075819607,1164210661295004249838
13354563,1633376489,2322008460070615605186355822,858951075819607,1164210661295004249838
13356963,1633409130,2322008460070615605186355822,858951075819607,1164210661295004249838
13359363,1633440846,2322008460070615605186355822,858951075819607,1164210661295004249838
13361763,1633473921,2322008460070615605186355822,858951075819607,1164210661295004249838
13364163,1633506022,2322008460070615605186355822,858951075819607,1164210661295004249838
13366563,1633538421,2322008460070615605186355822,858951075819607,1164210661295004249838
13368963,1633570515,2322008460070615605186355822,858951075819607,1164210661295004249838
13371363,1633603940,2322008460070615605186355822,858951075819607,1164210661295004249838
13373763,1633636068,2322008460070615605186355822,858951075819607,1164210661295004249838
13376163,1633668622,2322008460070615605186355822,858951075819607,1164210661295004249838
13378563,1633701029,2322008460070615605186355822,858951075819607,1164210661295004249838
13380963,1633733368,2322008460070615605186355822,858951075819607,1164210661295004249838
13383363,1633766675,2322008460070615605186355822,858951075819607,1164210661295004249838
13385763,1633798910,2322008460070615605186355822,858951075819607,1164210661295004249838
13388163,1633831648,2322008460070615605186355822,858951075819607,1164210661295004249838
13390563,1633864384,2322008460070615605186355822,858951075819607,1164210661295004249838
13392963,1633896715,2322008460070615605186355822,858951075819607,1164210661295004249838
13395363,1633928896,2322008460070615605186355822,858951075819607,1164210661295004249838
13397763,1633961703,2322008460070615605186355822,858951075819607,1164210661295004249838
13400163,1633994054,2322008460070615605186355822,858951075819607,1164210661295004249838
13402563,1634027117,2322008460070615605186355822,858951075819607,1164210661295004249838
13404963,1634059177,2322008460070615605186355822,858951075819607,1164210661295004249838
13407363,1634091352,2322008460070615605186355822,858951075819607,1164210661295004249838
13409763,1634124743,2322008460070615605186355822,858951075819607,1164210661295004249838
13412163,1634157508,2322008460070615605186355822,858951075819607,1164210661295004249838
13414563,1634190516,2322008460070615605186355822,858951075819607,1164210661295004249838
13416963,1634223262,2322008460070615605186355822,858951075819607,1164210661295004249838
13419363,1634255690,2322008460070615605186355822,858951075819607,1164210661295004249838
13421763,1634288960,2322008460070615605186355822,858951075819607,1164210661295004249838
13424163,1634321311,2322008460070615605186355822,858951075819607,1164210661295004249838
13426563,1634353975,2322008460070615605186355822,858951075819607,1164210661295004249838
13428963,1634386517,2322008460070615605186355822,858951075819607,1164210661295004249838
13431363,1634418569,2322008460070615605186355822,858951075819607,1164210661295004249838
13433763,1634451057,2322008460070615605186355822,858951075819607,1164210661295004249838
13436163,1634483703,2322008460070615605186355822,858951075819607,1164210661295004249838
