block_number,timestamp,sqrt_price_x96,y/x,x/y
12985987,1628446137,30292943474296345636578427624299024,14619205853613329959,6840316
12988387,1628478093,30451694165131507398057969780000000,14772831740149908447,6769182
12990787,1628510418,30302676384154045049384199141287338,14628601458953433421,6835923
12993187,1628541671,30405681888158105944900049341048942,14728222196432422177,6789685
12995587,1628574310,30296698203537992988927375688107456,14622830101059666520,6838621
12997987,1628605854,30079819654996588829719397781543049,14414224726937328664,6937591
13000387,1628637545,30061675849030643515664277058272484,14396840977701987922,6945968
13002787,1628670230,30045492795539299259222369738698550,14381344693486858748,6953452
13005187,1628702809,29994780586747310453857852628331199,14332838631166314842,6976984
13007587,1628734542,29927737379115210781931116759288211,14268837791556279989,7008279
13009987,1628766395,30085287000120017776690028667683084,14419465097674304951,6935070
13012387,1628798127,30210307332148734037034873151346685,14539555157403513027,6877789
13014787,1628830844,30156075175642646574125928290000000,14487400528693051147,6902549
13017187,1628862448,30051990021725880104257525426593732,14387565190709433623,6950446
13019587,1628894322,30137198551923260581158717162505259,14469269016907141055,6911199
13021987,1628927130,30049731269218048097658919758281408,14385402490160458417,6951491
13024387,1628958798,30026117511031792440780946174422153,14362802624398628571,6962429
13026787,1628990222,30079033269726579924048054972937378,14413471066445673112,6937954
13029187,1629023046,30208973028551026436240867368012790,14538270843932827823,6878397
13031587,1629054699,30203259356545091216511929455336097,14532771878079703677,6880999
13033987,1629086753,30166026151912212518478347676432345,14496963282717841115,6897996
13036387,1629118132,30099169537454342508755419577034730,14432775587133457410,6928674
13038787,1629150471,30171800559789904928211151741205106,14502513857434875380,6895356
13041187,1629182747,30188357366636568492255298420936023,14518434763581546090,6887794
13043587,1629215003,30083449549067305973923352403546638,14417703821324594285,6935917
13045987,1629246144,30524520634241044188271121258583646,14843575892637815052,6736921
13048387,1629278237,30534686542164693729438199999415899,14853464569039969053,6732436
13050787,1629310932,30475437272490720292272637211816762,14795877398541220571,6758639
13053187,1629343243,30524293072196925543730032064516689,14843354574051249248,6737021
13055587,1629374817,30538631834930644111650394941798961,14857303157792281122,6730696
13057987,1629405850,30461175690937738457694869743389404,14782032593853075911,6764969
13060387,1629438544,30270769196183098537860071390680454,14597811320516069750,6850342
13062787,1629471608,30438964950543505327596036505383803,14760483839813694370,6774845
13065187,1629502326,30727295565095165434464795939738946,15041443209722881042,6648298
13067587,1629534721,30549578280452414598152471407516228,14867956143712212470,6725874
13069987,1629566973,30784544787453514353386111506060088,15097544021442437919,6623593
13072387,1629599158,30781975329612598432900585711275573,15095023868280654596,6624699
13074787,1629630954,30794526728458068632958663259927501,15107336417438218175,6619300
13077187,1629662811,31055510353682753670390404793923650,15364490874677295337,6508513
13079587,1629695059,30720796712881257844052650545810381,15035081323499341528,6651111
13081987,1629727509,30678339447514088318670007711106742,14993551975606491208,6669533
13084387,1629759298,30539391294751305424092266270302183,14858042134257023066,6730361
13086787,1629791448,30577457428429694590485606790583681,14895105132939729309,6713614
13089187,1629823225,30806661678108461336001424935289406,15119245214702151488,6614086
13091587,1629854986,30752366656555034805919731422349044,15065998526801646171,6637462
13093987,1629886742,30928844701251210235593698545818062,15239412628305715790,6561932
13096387,1629919735,30835122036856234432240625501404041,15147193579287204079,6601883
13098787,1629951594,30839252644726252671848231785454092,15151252023266246981,6600114
13101187,1629983698,30856525867337465646991611717670847,15168229363467748726,6592727
13103587,1630015096,30756519936069052357618246826335205,15070068296727072391,6635669
13105987,1630047029,30856598329083119720649803260000000,15168300604000363159,6592696
13108387,1630080363,30595586813303073437305675400496271,14912772994792000002,6705660
13110787,1630111902,30699676881274454602261679321206118,15014415893589135294,6660265
13113187,1630144616,30763373947661434639027914609561410,15076785697266626362,6632713
13115587,1630176088,30761318196937572900718556348339561,15074770763691492286,6633600
13117987,1630207542,30737982647163174763300478774150038,15051907983121156470,6643676
13120387,1630240277,30821861770290390357617818675178543,15134168650340782741,6607564
13122787,1630272383,30802480298978811661873584601706609,15115141231824092446,6615882
13125187,1630303992,30827636355699597163292964302518185,15139840062202029783,6605089
13127587,1630335792,30737851004485679563620092231478150,15051779056688476085,6643732
13129987,1630368080,30209584634386493446189785441210903,14538859528711168066,6878118
13132387,1630400339,29927242325503045192172587011781293,14268365735738834424,7008511
13134787,1630432375,29653963974287151139929351606045749,14008974467165461709,7138281
13137187,1630464222,29285653010869374457577597370000000,13663144368652003479,7318959
13139587,1630496340,29088681245454434269193811135722716,13479969136544958190,7418414
13141987,1630529151,28479273730953606787426913173104654,12921075146356869716,7739294
13144387,1630560148,28799405279114729775811730006285192,13213195824993403264,7568191
13146787,1630592720,28737136815087963262772898704157152,13156119928303373018,7601025
13149187,1630624174,28638731793123230455538999890301939,13066172786315736621,7653350
13151587,1630656714,28548344141424519633536503477769023,12983825777789496610,7701890
13153987,1630688625,28275466800390767529307146935374060,12736802054248524062,7851264
13156387,1630720361,28220546161182349474908463494182925,12687371643919424477,7881853
13158787,1630753252,28313284994625278658628955651564678,12770895565825816095,7830304
13161187,1630784280,28500532955221389600127074782963022,12940373009290131284,7727752
13163587,1630816354,28478096675328787524799033496800206,12920007105785953289,7739933
13165987,1630848295,28300284139956939118812854974700213,12759170014518826548,7837500
13168387,1630880696,28658574784536387792897738316304416,13084285444200633958,7642755
13170787,1630912426,28782182950934299455046752492701282,13197397307597106540,7577251
